|filename                                                    | depth     | fanout    | filesize  | disk (blk)|
|./lib/aarch64-linux-gnu/gconv/IBM852.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1167.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP774.so                      | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/gconv-modules.cache           | 4         | 0         | 27028     | 28        |
|./lib/aarch64-linux-gnu/gconv/INIS-CYRILLIC.so              | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1112.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1388.so                    | 4         | 0         | 198504    | 196       |
|./lib/aarch64-linux-gnu/gconv/BIG5.so                       | 4         | 0         | 132968    | 132       |
|./lib/aarch64-linux-gnu/gconv/IBM1154.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/BRF.so                        | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM868.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/GBBIG5.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1046.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/MAC-IS.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1164.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1390.so                    | 4         | 0         | 264040    | 260       |
|./lib/aarch64-linux-gnu/gconv/IBM1122.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EUC-TW.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EUC-JISX0213.so               | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/HP-GREEK8.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/RK1048.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/HP-TURKISH8.so                | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/GEORGIAN-ACADEMY.so           | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO_5428.so                   | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/BIG5HKSCS.so                  | 4         | 0         | 264040    | 260       |
|./lib/aarch64-linux-gnu/gconv/CP1252.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-UK.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM860.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1124.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO_6937-2.so                 | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP10007.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP1256.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1123.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/GEORGIAN-PS.so                | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/MAC-SAMI.so                   | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO8859-10.so                 | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO646.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM424.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM880.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM281.so                     | 4         | 0         | 67432     | 68        |
